Order_ID,Product_ID,Product_Category,Quantity,Warehouse_ID,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Stock_Level,Reorder_Level,Supplier_ID,Supplier_Name,Cost_Per_Unit,Total_Cost,Delivery_Status,Delay_Days,Customer_Region,Shipping_Mode,Priority,Month,Year
O113017,P9088,Pharmaceuticals,471,W1,Jeddah,8/22/2021,8/29/2021,8/31/2021,202,213,S902,PrimeDistributors,117.75,55460.25,Cancelled,0,Makkah,Sea,Medium,8,2021
O113018,P7685,Electronics,155,W1,Dammam,10/12/2021,10/14/2021,10/17/2021,900,264,S626,GlobalSupplies,456.33,70731.15,Pending,1,Dubai,Road,Medium,10,2021
O113019,P5238,Pharmaceuticals,493,W1,Riyadh,1/21/2021,1/23/2021,1/27/2021,822,185,S291,SupplyCo,104.44,51488.92,Cancelled,0,Los Angeles,Air,Low,1,2021
O113020,P6383,Pharmaceuticals,362,W1,Dammam,3/18/2025,3/22/2025,3/25/2025,531,126,S650,QuickShip,232.43,84139.66,Pending,0,Makkah,Road,Medium,3,2025
O113021,P2897,Electronics,225,W1,Riyadh,9/21/2022,9/21/2022,9/24/2022,715,207,S743,GlobalSupplies,161.06,36238.5,Pending,1,Jazan,Sea,Medium,9,2022
O113022,P4378,Pharmaceuticals,237,W1,Medina,5/7/2024,5/8/2024,5/14/2024,492,146,S202,PrimeDistributors,445.62,105611.94,Cancelled,4,Makkah,Air,High,5,2024
O113023,P4358,Electronics,166,W3,Dammam,5/29/2022,5/31/2022,6/4/2022,367,100,S612,QuickShip,479.76,79640.16,Cancelled,0,Tabuk,Sea,High,5,2022
O113024,P3226,Food & Beverages,454,W2,Riyadh,7/6/2021,7/12/2021,7/14/2021,638,250,S549,GlobalSupplies,73.93,33564.22,Pending,0,New York,Rail,High,7,2021
O113025,P3825,Pharmaceuticals,101,W5,Dammam,11/3/2022,11/8/2022,11/14/2022,1000,280,S204,PrimeDistributors,352.19,35571.19,In Transit,4,Los Angeles,Rail,Low,11,2022
O113026,P5534,Electronics,121,W4,Medina,9/2/2022,9/5/2022,9/8/2022,205,254,S780,QuickShip,185.02,22387.42,Cancelled,1,Jazan,Road,Medium,9,2022
O113027,P8374,Pharmaceuticals,27,W2,Riyadh,6/25/2023,7/1/2023,7/2/2023,872,179,S160,QuickShip,495.88,13388.76,Delivered,0,New York,Sea,Low,6,2023
O113028,P3285,Automotive Parts,244,W3,Jeddah,2/19/2025,2/19/2025,2/22/2025,978,170,S812,GlobalSupplies,210.17,51281.48,In Transit,0,Madina,Sea,Medium,2,2025
O113029,P9092,Pharmaceuticals,486,W3,Mecca,7/16/2022,7/22/2022,7/25/2022,585,56,S360,QuickShip,18.05,8772.3,Delivered,0,Madina,Sea,Low,7,2022
O113030,P3341,Clothing,123,W2,Riyadh,12/12/2024,12/12/2024,12/15/2024,140,244,S894,PrimeDistributors,130.01,15991.23,Delivered,0,Dammam,Rail,High,12,2024
O113031,P3291,Clothing,316,W1,Medina,3/6/2025,3/8/2025,3/17/2025,459,188,S784,WarePro,480.27,151765.32,Cancelled,4,Dammam,Rail,Low,3,2025
O113032,P7424,Pharmaceuticals,120,W2,Mecca,2/3/2024,2/3/2024,2/12/2024,847,108,S227,QuickShip,51.74,6208.8,Pending,5,Riyadh,Air,Medium,2,2024
O113033,P2448,Food & Beverages,443,W4,Jeddah,12/16/2021,12/23/2021,1/2/2022,298,131,S599,GlobalSupplies,101.95,45163.85,In Transit,5,Makkah,Road,Low,12,2021
O113034,P1920,Clothing,194,W2,Medina,8/13/2024,8/13/2024,8/21/2024,526,188,S259,PrimeDistributors,441.34,85619.96,Delivered,3,Abu Dhabi,Road,High,8,2024
O113035,P2361,Electronics,410,W5,Jeddah,2/9/2025,2/15/2025,2/19/2025,132,123,S478,PrimeDistributors,149.03,61102.3,In Transit,0,New York,Air,Medium,2,2025
O113036,P1237,Food & Beverages,98,W1,Medina,1/11/2021,1/14/2021,1/20/2021,146,230,S333,PrimeDistributors,51.39,5036.22,Cancelled,4,Makkah,Rail,Medium,1,2021
O113037,P8095,Electronics,226,W3,Medina,12/13/2024,12/19/2024,12/28/2024,705,67,S825,SupplyCo,211.71,47846.46,Delivered,7,Los Angeles,Road,High,12,2024
O113038,P9661,Food & Beverages,30,W5,Jeddah,1/29/2022,1/30/2022,1/31/2022,856,208,S658,GlobalSupplies,481.64,14449.2,Pending,0,Riyadh,Rail,Low,1,2022
O113039,P5779,Automotive Parts,104,W3,Dammam,1/8/2021,1/12/2021,1/21/2021,120,277,S502,PrimeDistributors,18.83,1958.32,In Transit,5,Riyadh,Rail,Low,1,2021
O113040,P1542,Clothing,383,W4,Dammam,4/30/2024,5/3/2024,5/5/2024,110,270,S877,GlobalSupplies,362.8,138952.4,In Transit,0,Los Angeles,Sea,Low,4,2024
O113041,P5569,Pharmaceuticals,452,W1,Dammam,6/4/2025,6/10/2025,6/17/2025,659,99,S656,PrimeDistributors,174,78648,Cancelled,3,Abha,Sea,Low,6,2025
O113042,P2666,Clothing,35,W5,Riyadh,2/13/2021,2/17/2021,2/22/2021,739,214,S383,PrimeDistributors,299.91,10496.85,In Transit,0,Khobar,Rail,Low,2,2021
O113043,P2920,Automotive Parts,256,W2,Jeddah,11/15/2023,11/22/2023,11/28/2023,173,231,S379,WarePro,382.55,97932.8,In Transit,4,Tabuk,Road,Medium,11,2023
O113044,P9572,Furniture,464,W3,Medina,12/5/2021,12/12/2021,12/22/2021,515,275,S316,SupplyCo,133.43,61911.52,Cancelled,6,Dubai,Sea,Medium,12,2021
O113045,P9853,Automotive Parts,144,W5,Mecca,2/12/2024,2/19/2024,2/20/2024,46,193,S117,GlobalSupplies,442.57,63730.08,Cancelled,0,New York,Air,Medium,2,2024
O113046,P6029,Pharmaceuticals,162,W4,Medina,5/8/2022,5/9/2022,5/17/2022,936,161,S941,WarePro,457.01,74035.62,Cancelled,4,Abu Dhabi,Sea,High,5,2022
O113047,P8174,Automotive Parts,351,W3,Mecca,12/30/2022,12/31/2022,1/8/2023,148,243,S914,PrimeDistributors,426.82,149813.82,Delivered,5,Abha,Sea,Medium,12,2022
O113048,P7158,Furniture,120,W5,Jeddah,6/8/2022,6/10/2022,6/14/2022,861,94,S976,PrimeDistributors,266.39,31966.8,Cancelled,0,Abha,Road,Low,6,2022
O113049,P5974,Furniture,376,W1,Medina,12/20/2021,12/26/2021,12/31/2021,908,260,S777,SupplyCo,441.46,165988.96,Pending,1,Jazan,Air,Medium,12,2021
O113050,P6510,Clothing,329,W5,Mecca,11/9/2023,11/14/2023,11/24/2023,329,226,S812,QuickShip,256.01,84227.29,In Transit,7,Abu Dhabi,Air,Medium,11,2023
O113051,P9321,Food & Beverages,119,W5,Riyadh,9/9/2024,9/10/2024,9/16/2024,380,86,S433,QuickShip,331.67,39468.73,Cancelled,4,Riyadh,Air,Low,9,2024
O113052,P4367,Electronics,365,W5,Riyadh,2/20/2025,2/27/2025,3/3/2025,212,77,S458,WarePro,349.94,127728.1,In Transit,0,Abu Dhabi,Sea,Medium,2,2025
O113053,P7654,Pharmaceuticals,290,W3,Jeddah,12/24/2023,12/26/2023,1/2/2024,497,288,S740,QuickShip,462.01,133982.9,Delivered,3,Dammam,Sea,Low,12,2023
O113054,P1111,Electronics,312,W2,Riyadh,5/7/2023,5/7/2023,5/10/2023,193,140,S354,GlobalSupplies,79.55,24819.6,Pending,0,Tabuk,Sea,Low,5,2023
O113055,P3829,Clothing,140,W4,Jeddah,6/18/2022,6/19/2022,6/20/2022,297,116,S973,WarePro,200.99,28138.6,Delivered,0,Dubai,Rail,Low,6,2022
O113056,P1374,Clothing,3,W4,Dammam,6/2/2022,6/2/2022,6/4/2022,581,92,S495,GlobalSupplies,8.85,26.55,Cancelled,0,Riyadh,Sea,High,6,2022
O113057,P2709,Food & Beverages,13,W4,Mecca,3/14/2025,3/16/2025,3/26/2025,535,266,S468,SupplyCo,288.96,3756.48,Cancelled,7,Dubai,Sea,Medium,3,2025
O113058,P1962,Food & Beverages,273,W3,Riyadh,7/23/2023,7/23/2023,7/26/2023,609,129,S494,GlobalSupplies,245.17,66931.41,In Transit,0,Los Angeles,Road,Medium,7,2023
O113059,P3917,Furniture,81,W2,Riyadh,12/1/2023,12/1/2023,12/8/2023,69,253,S219,WarePro,126.02,10207.62,Cancelled,3,Jazan,Sea,Medium,12,2023
O113060,P4150,Furniture,124,W2,Medina,4/1/2022,4/6/2022,4/9/2022,663,190,S799,QuickShip,383.8,47591.2,Pending,1,Abu Dhabi,Air,Medium,4,2022
O113061,P8736,Automotive Parts,100,W3,Riyadh,10/18/2024,10/21/2024,10/24/2024,876,212,S345,PrimeDistributors,389.75,38975,Delivered,0,Tabuk,Road,Low,10,2024
O113062,P4634,Food & Beverages,349,W2,Dammam,8/28/2022,8/28/2022,9/3/2022,325,79,S964,PrimeDistributors,356.72,124495.28,Cancelled,2,Riyadh,Air,Low,8,2022
O113063,P9777,Clothing,265,W2,Riyadh,5/3/2024,5/9/2024,5/14/2024,338,265,S397,PrimeDistributors,362.95,96181.75,In Transit,2,New York,Road,High,5,2024
O113064,P8506,Furniture,336,W5,Riyadh,3/31/2025,4/4/2025,4/14/2025,171,128,S321,GlobalSupplies,381.27,128106.72,Cancelled,6,Makkah,Sea,Low,3,2025
O113065,P8549,Automotive Parts,356,W4,Medina,10/31/2024,11/2/2024,11/4/2024,806,262,S645,PrimeDistributors,6.48,2306.88,Pending,0,Jazan,Air,Medium,10,2024
O113066,P2561,Electronics,459,W4,Riyadh,8/1/2024,8/5/2024,8/7/2024,890,148,S115,SupplyCo,419.27,192444.93,Cancelled,0,Los Angeles,Sea,Medium,8,2024
O113067,P9473,Electronics,185,W2,Mecca,3/24/2021,3/26/2021,4/3/2021,60,264,S233,WarePro,426.57,78915.45,Cancelled,3,New York,Road,Medium,3,2021
O113068,P7371,Pharmaceuticals,240,W5,Mecca,8/8/2021,8/11/2021,8/15/2021,208,193,S609,PrimeDistributors,401.71,96410.4,Cancelled,2,Riyadh,Air,Low,8,2021
O113069,P7494,Furniture,479,W4,Dammam,6/30/2025,7/1/2025,7/6/2025,169,195,S925,WarePro,428.32,205165.28,Cancelled,3,Makkah,Rail,Low,6,2025
O113070,P4722,Pharmaceuticals,169,W3,Dammam,6/6/2025,6/12/2025,6/16/2025,527,130,S426,WarePro,220.12,37200.28,In Transit,2,Abu Dhabi,Road,Low,6,2025
O113071,P7622,Food & Beverages,331,W5,Jeddah,9/24/2022,9/24/2022,9/26/2022,684,205,S458,WarePro,349.69,115747.39,In Transit,0,Abha,Rail,High,9,2022
O113072,P5709,Automotive Parts,235,W2,Mecca,5/15/2021,5/22/2021,5/25/2021,845,228,S551,PrimeDistributors,495.02,116329.7,Delivered,0,Makkah,Rail,Low,5,2021
O113073,P1041,Electronics,34,W5,Medina,5/10/2025,5/17/2025,5/27/2025,536,115,S757,SupplyCo,17.93,609.62,Delivered,6,Madina,Rail,Medium,5,2025
O113074,P9602,Furniture,354,W3,Riyadh,7/25/2023,7/27/2023,8/2/2023,760,265,S197,QuickShip,199.09,70477.86,In Transit,1,New York,Air,Medium,7,2023
O113075,P6361,Pharmaceuticals,60,W4,Riyadh,2/23/2023,2/23/2023,2/27/2023,417,247,S762,GlobalSupplies,416.14,24968.4,Delivered,0,Dammam,Road,Low,2,2023
O113076,P4411,Food & Beverages,110,W4,Dammam,7/12/2022,7/17/2022,7/25/2022,248,285,S809,GlobalSupplies,122.69,13495.9,Delivered,3,Los Angeles,Road,Medium,7,2022
O113077,P4147,Food & Beverages,219,W2,Mecca,11/20/2022,11/27/2022,12/6/2022,443,294,S481,QuickShip,188.25,41226.75,Pending,5,Dammam,Rail,Low,11,2022
O113078,P3190,Furniture,361,W3,Mecca,9/19/2023,9/23/2023,10/3/2023,595,96,S157,GlobalSupplies,328.77,118685.97,Pending,8,Khobar,Road,High,9,2023
O113079,P7518,Automotive Parts,453,W3,Riyadh,5/17/2022,5/24/2022,5/31/2022,393,129,S209,QuickShip,64.77,29340.81,Delivered,2,Makkah,Rail,Low,5,2022
O113080,P2597,Electronics,386,W2,Jeddah,7/28/2022,7/31/2022,8/3/2022,707,257,S350,GlobalSupplies,348.49,134517.14,Pending,0,Makkah,Air,Low,7,2022
O113081,P4143,Furniture,262,W3,Riyadh,6/12/2022,6/13/2022,6/21/2022,882,281,S431,SupplyCo,498.36,130570.32,Cancelled,3,Abha,Sea,Medium,6,2022
O113082,P7351,Automotive Parts,378,W1,Riyadh,11/24/2023,12/1/2023,12/8/2023,39,170,S579,GlobalSupplies,429.41,162316.98,Pending,3,Tabuk,Rail,High,11,2023
O113083,P7856,Clothing,441,W4,Riyadh,7/1/2021,7/8/2021,7/17/2021,688,202,S109,QuickShip,36.2,15964.2,Delivered,5,Khobar,Road,Medium,7,2021
O113084,P9273,Food & Beverages,246,W1,Riyadh,5/28/2024,5/31/2024,6/8/2024,651,114,S846,GlobalSupplies,10.94,2691.24,In Transit,4,Dammam,Air,Medium,5,2024
O113085,P5505,Clothing,494,W4,Medina,12/4/2021,12/10/2021,12/18/2021,782,174,S523,GlobalSupplies,466.89,230643.66,Cancelled,4,Abu Dhabi,Sea,Medium,12,2021
O113086,P3190,Automotive Parts,204,W4,Dammam,10/22/2022,10/25/2022,11/4/2022,689,124,S582,WarePro,265.83,54229.32,Delivered,6,Jazan,Sea,High,10,2022
O113087,P9272,Clothing,30,W5,Dammam,10/3/2022,10/8/2022,10/18/2022,655,269,S271,GlobalSupplies,360.23,10806.9,Pending,8,Riyadh,Road,Low,10,2022
O113088,P8723,Furniture,95,W4,Medina,7/25/2023,7/30/2023,8/5/2023,160,259,S572,WarePro,191.7,18211.5,Pending,4,Dubai,Air,Medium,7,2023
O113089,P4981,Clothing,334,W2,Dammam,5/12/2022,5/14/2022,5/18/2022,142,276,S460,SupplyCo,236.23,78900.82,In Transit,0,Makkah,Road,Medium,5,2022
O113090,P7370,Food & Beverages,368,W4,Medina,6/1/2022,6/7/2022,6/13/2022,614,297,S855,WarePro,253.95,93453.6,In Transit,4,Tabuk,Air,Low,6,2022
O113091,P3315,Pharmaceuticals,478,W5,Dammam,12/25/2021,12/27/2021,1/3/2022,339,141,S122,PrimeDistributors,263.43,125919.54,Delivered,4,Tabuk,Air,Low,12,2021
O113092,P3769,Pharmaceuticals,161,W5,Riyadh,6/28/2022,6/28/2022,7/8/2022,42,283,S442,PrimeDistributors,356.65,57420.65,Cancelled,6,Dubai,Air,Medium,6,2022
O113093,P8400,Food & Beverages,320,W5,Mecca,3/8/2024,3/15/2024,3/17/2024,254,75,S786,QuickShip,115.58,36985.6,Cancelled,0,Madina,Air,Medium,3,2024
O113094,P1262,Clothing,95,W4,Dammam,6/28/2023,7/2/2023,7/10/2023,29,289,S123,SupplyCo,102.55,9742.25,Delivered,6,Madina,Air,High,6,2023
O113095,P8522,Electronics,336,W4,Dammam,4/16/2025,4/17/2025,4/25/2025,129,83,S349,WarePro,466.53,156754.08,Delivered,3,Madina,Road,Low,4,2025
O113096,P9338,Furniture,206,W1,Dammam,11/22/2022,11/22/2022,11/30/2022,753,296,S152,PrimeDistributors,9.25,1905.5,Delivered,3,Dubai,Sea,High,11,2022
O113097,P6061,Furniture,402,W5,Jeddah,12/8/2024,12/10/2024,12/14/2024,181,197,S404,SupplyCo,205.51,82615.02,Pending,0,Dubai,Road,Low,12,2024
O113098,P4367,Clothing,35,W1,Mecca,10/31/2021,11/5/2021,11/12/2021,935,224,S952,WarePro,454.14,15894.9,Cancelled,5,Dammam,Road,High,10,2021
O113099,P5404,Automotive Parts,448,W4,Riyadh,3/12/2022,3/19/2022,3/23/2022,536,279,S309,WarePro,237.96,106606.08,Delivered,0,Abha,Sea,Low,3,2022
O113100,P8042,Furniture,376,W3,Jeddah,10/27/2024,11/3/2024,11/7/2024,20,166,S513,SupplyCo,441.84,166131.84,Cancelled,2,Tabuk,Sea,High,10,2024
O113101,P6136,Clothing,199,W5,Dammam,11/18/2023,11/22/2023,11/26/2023,117,73,S423,GlobalSupplies,209.36,41662.64,Pending,0,Khobar,Road,Medium,11,2023
O113102,P1431,Automotive Parts,412,W4,Medina,8/6/2023,8/13/2023,8/17/2023,696,123,S255,SupplyCo,360.83,148661.96,Cancelled,1,Madina,Sea,Medium,8,2023
O113103,P5795,Furniture,397,W2,Medina,5/16/2025,5/16/2025,5/20/2025,309,253,S592,QuickShip,9.93,3942.21,Cancelled,0,Jazan,Air,Low,5,2025
O113104,P4639,Electronics,212,W5,Riyadh,3/30/2024,3/31/2024,4/2/2024,771,61,S359,PrimeDistributors,28.41,6022.92,Delivered,0,Dubai,Air,High,3,2024
O113105,P6737,Electronics,403,W5,Mecca,12/30/2023,1/6/2024,1/7/2024,92,251,S655,GlobalSupplies,198.78,80108.34,In Transit,0,Los Angeles,Air,Low,12,2023
O113106,P5080,Automotive Parts,488,W3,Mecca,2/22/2021,2/24/2021,3/3/2021,679,196,S614,QuickShip,347.57,169614.16,Delivered,3,Abu Dhabi,Air,Medium,2,2021
O113107,P5890,Furniture,55,W3,Jeddah,6/30/2022,7/5/2022,7/11/2022,153,77,S881,SupplyCo,415.7,22863.5,In Transit,1,Riyadh,Rail,Low,6,2022
O113108,P4848,Electronics,208,W5,Medina,9/10/2022,9/10/2022,9/13/2022,476,188,S664,WarePro,131.74,27401.92,Delivered,0,Makkah,Sea,High,9,2022
O113109,P4182,Food & Beverages,267,W5,Jeddah,3/25/2023,3/30/2023,4/6/2023,456,100,S218,QuickShip,403.53,107742.51,Delivered,3,Abu Dhabi,Road,Medium,3,2023
O113110,P9369,Electronics,339,W2,Mecca,6/14/2023,6/16/2023,6/18/2023,248,69,S502,GlobalSupplies,192.89,65389.71,In Transit,0,Jazan,Road,Low,6,2023
O113111,P9355,Electronics,476,W3,Jeddah,12/4/2021,12/11/2021,12/12/2021,545,292,S847,SupplyCo,74.57,35495.32,In Transit,0,Dubai,Rail,Medium,12,2021
O113112,P7348,Pharmaceuticals,278,W4,Dammam,2/1/2023,2/5/2023,2/15/2023,842,258,S757,QuickShip,384.42,106868.76,Delivered,8,Dammam,Rail,High,2,2023
O113113,P7043,Clothing,40,W1,Jeddah,1/29/2022,1/29/2022,2/8/2022,715,237,S575,GlobalSupplies,8.1,324,Delivered,8,Dubai,Rail,Medium,1,2022
O113114,P2623,Clothing,419,W2,Dammam,4/6/2025,4/13/2025,4/20/2025,417,243,S754,PrimeDistributors,455.98,191055.62,Cancelled,4,Khobar,Sea,High,4,2025
O113115,P5594,Electronics,278,W4,Mecca,6/28/2023,7/1/2023,7/2/2023,829,131,S215,SupplyCo,304.29,84592.62,Delivered,0,Khobar,Sea,Low,6,2023
O113116,P3889,Pharmaceuticals,19,W3,Jeddah,12/6/2023,12/10/2023,12/15/2023,177,227,S439,SupplyCo,313.6,5958.4,Cancelled,3,Abha,Air,Medium,12,2023
O113117,P3994,Electronics,42,W3,Riyadh,5/6/2024,5/11/2024,5/15/2024,362,186,S603,WarePro,375.78,15782.76,Cancelled,2,Abha,Rail,Low,5,2024
O113118,P3918,Electronics,288,W5,Dammam,12/17/2023,12/17/2023,12/24/2023,322,207,S331,QuickShip,362.58,104423.04,In Transit,2,New York,Air,Low,12,2023
O113119,P3990,Automotive Parts,370,W3,Riyadh,7/27/2023,7/30/2023,8/3/2023,179,128,S807,QuickShip,486.91,180156.7,In Transit,0,Makkah,Road,High,7,2023
O113120,P3528,Furniture,278,W1,Mecca,6/13/2022,6/20/2022,6/27/2022,812,252,S203,GlobalSupplies,349.7,97216.6,In Transit,5,Dubai,Rail,Medium,6,2022
O113121,P9236,Food & Beverages,67,W2,Riyadh,8/12/2024,8/17/2024,8/26/2024,52,155,S962,QuickShip,416.26,27889.42,Delivered,6,Tabuk,Sea,Medium,8,2024
O113122,P9392,Automotive Parts,275,W3,Dammam,2/3/2024,2/4/2024,2/10/2024,29,165,S213,GlobalSupplies,20.35,5596.25,In Transit,2,Dubai,Rail,Medium,2,2024
O113123,P9210,Automotive Parts,285,W5,Jeddah,2/10/2023,2/16/2023,2/25/2023,593,199,S828,SupplyCo,55.43,15797.55,Cancelled,4,Dammam,Sea,High,2,2023
O113124,P3438,Electronics,462,W2,Medina,11/1/2021,11/7/2021,11/17/2021,422,286,S225,SupplyCo,242.39,111984.18,Pending,5,New York,Rail,Low,11,2021
O113125,P8777,Clothing,83,W4,Medina,8/31/2023,9/3/2023,9/7/2023,564,52,S748,SupplyCo,444.24,36871.92,Cancelled,2,Abha,Sea,Low,8,2023
O113126,P9184,Automotive Parts,200,W3,Medina,8/28/2022,8/31/2022,9/2/2022,918,295,S559,WarePro,8.75,1750,In Transit,0,Dammam,Road,Low,8,2022
O113127,P6815,Automotive Parts,407,W5,Medina,3/26/2021,3/28/2021,4/5/2021,337,93,S488,GlobalSupplies,489.75,199328.25,Delivered,5,Abu Dhabi,Road,Medium,3,2021
O113128,P7376,Pharmaceuticals,301,W3,Riyadh,5/20/2023,5/22/2023,5/30/2023,839,113,S443,PrimeDistributors,167.12,50303.12,Cancelled,6,New York,Sea,High,5,2023
O113129,P8743,Clothing,29,W4,Riyadh,4/21/2023,4/25/2023,4/29/2023,989,64,S831,WarePro,325.01,9425.29,Delivered,2,Tabuk,Air,High,4,2023
O113130,P2982,Pharmaceuticals,222,W4,Mecca,4/29/2021,5/5/2021,5/14/2021,591,189,S313,GlobalSupplies,133.44,29623.68,In Transit,4,Abu Dhabi,Road,Low,4,2021
O113131,P8844,Automotive Parts,58,W2,Medina,2/9/2022,2/16/2022,2/24/2022,594,112,S501,QuickShip,164.65,9549.7,In Transit,6,Khobar,Road,Low,2,2022
O113132,P7096,Automotive Parts,428,W1,Mecca,7/15/2022,7/22/2022,7/26/2022,123,228,S685,QuickShip,64.74,27708.72,Cancelled,1,New York,Air,High,7,2022
O113133,P2462,Furniture,446,W5,Jeddah,6/6/2021,6/6/2021,6/15/2021,64,202,S865,WarePro,256.15,114242.9,Pending,6,Abha,Air,High,6,2021
O113134,P7096,Food & Beverages,264,W4,Riyadh,6/6/2024,6/7/2024,6/10/2024,113,260,S702,PrimeDistributors,362.02,95573.28,Cancelled,1,Dammam,Rail,Low,6,2024
O113135,P5785,Furniture,225,W4,Jeddah,10/21/2024,10/22/2024,10/29/2024,586,61,S546,SupplyCo,243.4,54765,Delivered,4,Khobar,Road,Low,10,2024
O113136,P6667,Food & Beverages,423,W3,Mecca,6/3/2023,6/6/2023,6/9/2023,688,226,S789,WarePro,374.03,158214.69,In Transit,0,Los Angeles,Sea,Medium,6,2023
O113137,P6620,Furniture,82,W1,Medina,4/27/2022,5/2/2022,5/12/2022,475,61,S876,QuickShip,230.55,18905.1,Cancelled,6,Abu Dhabi,Rail,Low,4,2022
O113138,P3145,Food & Beverages,217,W1,Mecca,8/7/2022,8/10/2022,8/17/2022,466,199,S223,GlobalSupplies,220.71,47894.07,In Transit,4,Makkah,Sea,Medium,8,2022
O113139,P5277,Electronics,404,W3,Riyadh,4/23/2024,4/30/2024,5/7/2024,20,130,S349,SupplyCo,145,58580,Delivered,4,Dubai,Road,High,4,2024
O113140,P9255,Electronics,238,W2,Medina,2/5/2021,2/6/2021,2/13/2021,369,156,S984,WarePro,375.52,89373.76,Pending,4,New York,Sea,High,2,2021
O113141,P7877,Pharmaceuticals,260,W3,Medina,1/13/2024,1/20/2024,1/26/2024,438,110,S798,SupplyCo,81.73,21249.8,Cancelled,1,Makkah,Road,Low,1,2024
O113142,P2500,Pharmaceuticals,197,W1,Medina,10/15/2023,10/15/2023,10/21/2023,642,258,S201,QuickShip,97.24,19156.28,Delivered,3,Riyadh,Rail,Medium,10,2023
O113143,P9629,Clothing,447,W4,Dammam,1/22/2022,1/29/2022,2/2/2022,48,240,S988,GlobalSupplies,251.74,112527.78,In Transit,0,Abu Dhabi,Sea,Low,1,2022
O113144,P4100,Pharmaceuticals,247,W2,Medina,1/19/2024,1/20/2024,1/25/2024,212,151,S634,PrimeDistributors,122.39,30230.33,In Transit,1,Tabuk,Sea,High,1,2024
O113145,P6039,Electronics,368,W2,Dammam,4/19/2023,4/23/2023,4/26/2023,652,76,S106,WarePro,396.41,145878.88,Pending,0,Abha,Road,Medium,4,2023
O113146,P9036,Clothing,288,W2,Dammam,6/16/2021,6/19/2021,6/26/2021,605,245,S736,PrimeDistributors,424.05,122126.4,Cancelled,4,Los Angeles,Rail,High,6,2021
O113147,P3062,Food & Beverages,198,W4,Jeddah,10/18/2021,10/18/2021,10/20/2021,815,157,S661,GlobalSupplies,298.56,59114.88,Delivered,0,Makkah,Rail,Medium,10,2021
O113148,P5556,Electronics,372,W2,Jeddah,11/9/2024,11/9/2024,11/17/2024,787,91,S331,QuickShip,309.74,115223.28,In Transit,4,Abu Dhabi,Road,High,11,2024
O113149,P8826,Electronics,291,W5,Jeddah,2/19/2021,2/19/2021,2/28/2021,418,283,S218,WarePro,358.51,104326.41,In Transit,7,Makkah,Rail,Low,2,2021
O113150,P3768,Automotive Parts,119,W4,Jeddah,4/1/2022,4/5/2022,4/10/2022,681,161,S469,WarePro,296.69,35306.11,Delivered,3,Abha,Sea,Medium,4,2022
O113151,P1207,Pharmaceuticals,241,W2,Jeddah,7/16/2024,7/16/2024,7/23/2024,218,57,S738,GlobalSupplies,52.54,12662.14,Delivered,3,Jazan,Sea,Low,7,2024
O113152,P4573,Food & Beverages,250,W1,Mecca,9/6/2023,9/7/2023,9/8/2023,986,148,S213,SupplyCo,52.72,13180,Cancelled,0,Riyadh,Rail,Medium,9,2023
O113153,P1765,Furniture,278,W3,Medina,3/21/2025,3/25/2025,3/27/2025,506,193,S790,PrimeDistributors,490.85,136456.3,Pending,0,Tabuk,Air,Medium,3,2025
O113154,P1068,Food & Beverages,123,W3,Dammam,6/8/2024,6/14/2024,6/20/2024,889,156,S729,GlobalSupplies,211.84,26056.32,Delivered,1,Tabuk,Rail,Medium,6,2024
O113155,P6763,Food & Beverages,392,W5,Dammam,2/16/2023,2/19/2023,2/23/2023,637,217,S639,QuickShip,150.34,58933.28,Cancelled,0,Dammam,Rail,Low,2,2023
O113156,P4238,Furniture,481,W4,Jeddah,6/29/2021,7/2/2021,7/10/2021,502,99,S484,WarePro,94.56,45483.36,In Transit,6,Madina,Air,High,6,2021
O113157,P8952,Pharmaceuticals,351,W4,Medina,10/16/2021,10/17/2021,10/27/2021,163,95,S729,GlobalSupplies,232.92,81754.92,In Transit,5,Jazan,Road,Low,10,2021
O113158,P2674,Food & Beverages,421,W5,Dammam,1/17/2024,1/22/2024,1/24/2024,693,143,S848,QuickShip,413.16,173940.36,Cancelled,0,Jazan,Road,Low,1,2024
O113159,P5261,Automotive Parts,328,W1,Medina,1/12/2024,1/14/2024,1/23/2024,428,210,S188,QuickShip,197.77,64868.56,In Transit,7,Los Angeles,Sea,Low,1,2024
O113160,P8976,Automotive Parts,489,W1,Medina,2/24/2021,2/26/2021,2/28/2021,109,174,S597,QuickShip,391.07,191233.23,Pending,0,Los Angeles,Sea,Medium,2,2021
O113161,P8429,Automotive Parts,120,W4,Jeddah,1/13/2021,1/13/2021,1/15/2021,625,114,S181,PrimeDistributors,338.58,40629.6,In Transit,0,Abu Dhabi,Road,High,1,2021
O113162,P7298,Furniture,204,W2,Mecca,3/14/2022,3/14/2022,3/24/2022,952,276,S554,QuickShip,158.22,32276.88,Cancelled,6,Khobar,Air,Low,3,2022
O113163,P7284,Automotive Parts,434,W3,Medina,1/16/2021,1/23/2021,1/30/2021,688,179,S684,WarePro,236.8,102771.2,Cancelled,4,Dammam,Sea,Medium,1,2021
O113164,P4689,Electronics,184,W5,Jeddah,8/23/2023,8/29/2023,9/5/2023,491,63,S323,PrimeDistributors,307.18,56521.12,Delivered,2,Riyadh,Road,High,8,2023
